,Drug1,Drug1,Drug1,Drug1,Drug2,Drug2,Drug2,Drug2,Drug3,Drug3,Drug3,Drug3
Compound_52689,1085.79185727515,1225.19930340554,1072.33774645337,1240.52146318621,987.007638052955,896.698703260357,1010.29050981148,1047.72767550106,1170.41987945111,1125.27777062222,925.645049123115,1249.79305230098
Compound_83435,823.735955624898,887.08848628185,909.459906110385,1044.53780339913,1124.40434890523,916.29461629323,1005.86105163628,1161.30943539721,864.514026292873,714.45418377845,959.263528107017,709.180697263089
Compound_13424,973.180630635036,1161.27761498555,853.088757365666,1080.66665602635,971.058468426573,847.448421365107,959.982747985778,891.367925055225,1060.65459908538,1195.77193226147,910.379138910058,1250.16092964366
Compound_37321,1066.22696896566,874.946382426137,1034.49227935509,890.553206190683,1048.79302391233,1102.38462159051,1131.67241690314,1065.54497890325,1037.46891703824,817.190749333928,850.308658978294,903.848326024713
Compound_16281,1277.08767726846,821.915953442084,915.722268439541,869.785894112166,1281.8346235328,1244.57876215809,1050.19432290013,1298.64885325455,1061.43313393542,934.946855051426,732.157555697896,1219.16149403623
Compound_58377,880.310087942895,1177.63812649443,788.950706113801,942.086964085182,768.674137333221,663.516009458092,635.543739625652,890.579589820064,1092.23810930509,899.325312073916,772.763512404814,988.616544972329
Compound_50727,785.951319819234,1016.01025852913,622.107337848399,1030.66968358484,1161.25325638432,974.878386062002,1287.1026738961,977.886589688094,667.853221924185,888.56377983734,864.620408477073,962.592173721585
Compound_97277,1194.5600751996,1147.81284722092,1128.76135871768,884.772930464489,838.716751286635,590.922166486994,806.664390998018,794.586580058948,689.234864016242,1077.88417361107,1094.34992317943,1050.79408919704
Compound_82127,781.971266234972,1060.31753129734,1450.83009422416,1056.80374772683,674.912830812153,937.556897519247,851.152593828685,865.091511646643,1060.7493305112,1340.91338356737,1231.16470012112,805.98557022235
Compound_79270,959.529173057723,718.86807650103,1047.92938852426,1104.50958566487,815.750630270966,828.356638039962,928.960889841596,967.261688018681,1337.81992999795,1090.7688599588,1015.26712503065,1083.13867120542
Compound_84341,883.515111585744,1114.68682207876,930.654415481594,735.144933680526,762.255400889882,788.873541468762,880.229823429173,848.87922749471,909.982359672347,878.716868139679,981.124939859108,958.785292085799
Compound_50184,1083.26421737663,962.797295924538,1014.97697870236,1237.46064752925,1280.26644795786,1635.24151951959,1324.71286075019,1266.2132823123,824.289675025677,1236.2378003333,1000.04452202759,419.280362059184
Compound_27371,1017.29276807009,1013.6489968528,868.383679527,1034.04295530949,1175.47617444146,1062.57054584515,1343.33782471103,1157.67326054535,1253.135058626,922.762320514185,805.575619829508,927.164418565509
Compound_31310,1026.06148137508,1033.97648499455,992.80802877118,1096.5887413875,880.510182273653,968.793987615731,945.281619407149,769.984319863299,1040.88763792441,1021.20562565892,888.101509813696,1265.49752251421
Compound_14522,890.5789038696,778.412766352483,833.099885932547,859.393395454671,1010.45134242282,1004.63389136491,1015.57146471843,1235.8158180589,996.501090264655,929.085179531016,837.596701467277,737.316898402157
Compound_46784,793.211054340708,957.756655325392,828.052886659923,1028.43443295929,1169.80125364962,1057.4094817212,1096.2533497268,1198.81199637618,1080.35848405545,808.172219911122,995.971173121666,894.943457938639
Compound_62927,1316.70960145262,1089.068772143,1346.40690592622,1049.17531725047,1004.45652843328,760.908719894234,815.072177786225,729.978819920465,1152.48852241484,1064.08685122855,1034.29090132317,1148.22444628637
Compound_9215,1013.56735774199,942.728013500339,1054.39231424379,820.030340960436,1045.43804473798,1214.24760674986,1343.0949524961,1093.41921449141,822.382941619613,492.912109895954,806.027586080912,958.940537822473
Compound_3560,741.138538377113,1063.97602116465,915.992205820255,821.121510231827,1119.90372152792,1005.44670436122,1030.02213067677,1154.20643485953,718.354954629071,755.379735743868,1069.96530894585,989.74267019791
Compound_59231,963.210075962939,991.39140796876,889.297471955326,795.703347275445,1066.31775856143,1135.50269589914,1028.03352922375,1152.83356219061,1004.42545622967,1133.41180906368,763.503395849578,818.141604170408
Compound_13756,1030.27521194625,1059.31678168244,866.652307232116,942.627380784851,1131.10350919056,1061.24749051465,1113.16902389553,1085.1516366758,1072.38792407198,1080.79601759888,1010.81184061414,743.948121888146
Compound_20799,1058.89035348062,1208.56773022033,955.783735926118,917.465639328452,1135.88190037966,1082.29813651401,1113.50382617369,1189.57763052574,820.40282021844,868.570835547655,1127.43822919953,707.853562960631
Compound_88356,956.719961617239,861.80192645245,1357.37922174334,738.225498841111,1246.53240849998,1069.89236488044,1185.29478072087,1353.10431523485,1120.50427470365,976.232266408584,680.375781430874,1008.20037297252
Compound_8652,1158.13499376158,697.587559401606,825.302487778063,1041.10546345508,1393.24310614508,1374.91807837737,1151.51200284561,1058.65060494242,1261.15806015576,887.740084948739,1245.78366471357,709.212123470908
Compound_11874,629.528374932811,1063.48064473934,1087.11022104275,1228.55626235105,1276.43380344451,1075.99979328911,1298.58981360264,1195.4276555993,917.901429871916,758.016889603185,1156.9891940788,979.72077068259
Compound_29297,1075.96934905319,887.520226536225,847.427722190968,798.483202318723,1030.27588337572,1019.01960868402,1208.8875460665,1201.97591060746,1001.24794929579,914.94373905581,739.505107571048,742.738362220733
Compound_36719,719.695495953622,780.001968608437,1077.45807962538,1010.53008477568,1130.09096105248,1150.97343580884,1150.32194523017,1436.79725948144,800.602539141335,818.555558225872,959.487475048523,1258.79677535623
Compound_34681,1103.89887198696,1248.19701946,1231.66625797072,1355.11024109653,944.219469476749,829.336737344473,751.148545848778,978.555326793124,639.091839735392,1184.063956169,953.402237751549,1249.93182236844
Compound_58148,701.406686296903,1192.90937237168,782.804597923614,885.830641017408,923.95267724709,1253.45590669934,1053.346546295,1190.3820391574,909.381393417649,619.840569706349,846.39952517518,1049.32990711269
Compound_66382,921.078267256834,952.528873191807,821.292930777094,919.848255144765,1222.64496621293,1064.8060556773,1217.68782772051,934.094905862727,788.10278082288,1025.31150838856,485.849569092723,682.976026634959
Compound_56122,1073.43631121375,961.482170813121,905.817597626839,895.07974281427,1179.17115597512,1331.01062856666,1432.32477211637,1225.51841260932,1309.79383082492,946.843914197417,840.150518364291,1026.32462584781
Compound_37509,1224.63019754687,1276.38754435296,1266.51643595002,923.815532928885,1028.60634654784,959.384878638861,1081.4391343985,760.363315426426,1435.4149827368,1366.77849016457,935.716523564864,1271.23872932652
Compound_37449,1088.25949859578,1171.21295731105,933.550865277484,1111.72671239461,905.823119179491,953.822296479123,1002.57411744493,797.439614221305,1039.23773542691,918.232407162823,1216.59215639609,1201.9373694345
Compound_5471,1127.56697332831,1054.80711788183,1182.80928835662,1017.05528462327,1340.18313597122,1095.03110435723,1269.51980136541,1244.93541786788,1125.45985837109,1208.57286733659,827.868220283511,593.382231883345
Compound_69483,1150.95001183574,1071.05571452295,734.281920003061,1449.57177859598,963.649364028977,903.404047870683,1013.19264258468,920.450671087763,1282.43516689174,1176.98460931388,1357.76026222739,1120.47901772646
Compound_99131,1317.98313689112,994.138443764939,742.39728875497,914.297154558605,627.823195375371,989.388037915426,875.463270979664,746.7696992688,1097.19865212254,1393.04944169944,1022.89448762378,1195.38511724918
Compound_56993,1047.61002886778,1010.42824834494,980.911786060516,728.183030714546,1204.21979718191,946.705659830894,1333.2625680454,1208.23878246413,963.374558422234,712.833834463534,1071.62994324047,656.860235192481
Compound_49524,1107.4021695426,1063.92968770066,1252.20373089817,894.843370004335,604.102653212404,1075.37996679744,644.406404537314,831.598375274752,1203.01520907646,898.731512414658,1271.48579598709,1204.64171215867
Compound_86377,799.220669063673,1062.4436745001,1130.64487038266,1260.98696924071,721.205839494875,921.212976949004,956.416656272819,872.210474081608,1052.90604936501,994.962071792909,1026.01690838873,1038.18792583439
Compound_12550,969.626012298784,1045.32969750172,1000.64612174638,1158.97757444932,1339.95572573105,1283.67492268665,1103.73975854371,1434.63398522755,1060.28431818566,993.364913435043,986.874616026232,1125.96263386617
Compound_80265,897.555218977986,936.428448386737,841.500698712754,829.72752065169,962.917656843537,1062.11593801077,1172.86584641743,1096.02149779529,1153.08140476007,1106.87264845753,629.977506036514,699.870114106088
Compound_23292,1114.48952154347,853.293593142298,861.158446787393,976.90108040309,1017.93432671995,1015.44497452757,1035.60816541334,1122.56208335578,938.057007388212,950.965216031854,843.826198185469,993.650668851118
Compound_36114,879.288359319582,920.328599181699,959.258808119813,1341.22295701218,1015.90134472617,553.255010521324,927.501342785151,802.324961577864,1245.81887436931,1480.12867988916,1068.85424606508,1198.69101934862
Compound_50488,658.886189021706,809.290307411717,836.565485043575,951.323383341665,1428.36285083742,1169.72813638619,1208.40724359527,1211.82856553699,881.565908237307,741.529279299112,862.11129911348,865.177083664061
Compound_43215,957.986911118909,1197.36554525488,936.437153763108,1308.35496853771,580.71551906541,498.989601348697,625.700855359548,687.906994312448,944.178996282979,975.608149486335,983.28035560485,1048.44475883191
Compound_47283,1090.05175808805,753.771820301258,1180.08453364502,681.081151603868,1293.18144580654,1262.05560215538,1165.10574274729,1189.73058742318,977.437410921384,1129.95799693653,927.587825714779,1094.31280125895
Compound_87174,1422.43219078901,1092.90394624919,829.835068710976,1231.22277890784,657.074870007266,802.526790664272,971.110312096525,766.751553325685,869.126365379543,1224.81324564679,947.710485844197,1000.98040141616
Compound_8992,1293.05430614883,1309.97895712046,888.514256051691,852.318316827023,789.871971716874,818.950191368936,917.389618771311,799.652049751324,982.370832828714,820.151189751223,1132.08786288887,829.084248050426
Compound_45393,726.295083024625,811.604854577696,729.930360925912,891.388913407418,1258.01040438083,1434.30280770681,1207.59352917952,920.162834364673,970.004811352821,954.472875655935,734.28158108128,972.851744110967
Compound_43200,1152.64817809727,798.460875470686,782.490553671702,968.600155717815,1068.50457663411,1151.62085123517,1149.83217725135,983.321935537562,1083.29484906614,889.587606369107,864.21344176489,1014.23657416441
Compound_54692,696.222329999291,1077.6369804476,903.51622552193,924.991966228132,1344.36824990545,1220.53340686832,1208.7124095082,1165.72104043374,800.292893099813,1184.94943891647,1035.19461697709,1105.01307703455
Compound_7807,937.913568067558,939.928438846401,838.38387344939,1069.25237467488,1062.44070309827,1270.76551712506,1131.58594818851,1196.68282458485,676.728929947223,1193.97610176817,817.904643927463,873.981891199854
Compound_80626,895.773594668515,652.083040463041,1052.33084615148,873.082466497393,1004.95373418149,1150.45762312701,1031.31803209897,1107.00383031449,746.420412549422,880.960139634214,1294.69235305266,731.315225701774
Compound_14814,759.689610475529,949.97612927912,922.459353902162,882.343973619744,1404.77006456405,1329.84286505556,1083.88711636432,1293.10166052491,1066.61367785586,999.671140545379,901.463203582923,1306.9970023962
Compound_34556,1421.1529957863,676.943502033822,911.601864430975,1156.42102030043,757.490986069464,737.593951485421,784.283839637702,763.316450438253,1119.07275365956,1099.58935227774,743.201208778869,1133.13627896656
Compound_60613,974.275908530001,924.203406766801,704.417054378548,974.441779983372,1055.66605325585,1027.75718209216,1126.70721045441,1137.93473748822,891.833328270235,1134.5613446401,725.564375228973,1147.65838806104
Compound_51610,961.002106975651,1015.08110065022,874.117448430949,856.942318206231,1168.6912377104,1310.57376976009,1116.57229888444,1094.10732954603,1215.77727358261,931.963050268768,773.458265069699,1083.47416441444
Compound_63081,1026.88019682933,968.311051290324,1103.36045705997,1670.27631879477,1013.12972107159,910.252058318802,781.68715405917,728.276307434563,1160.77201646088,1009.06925295494,1178.66186969425,887.999900790963
Compound_76760,1046.45721779741,920.761739032029,1082.96838864794,1486.75921428904,993.518401669643,864.656673592895,936.453966960343,890.254008852599,919.901483905496,1199.52285236789,1285.5643857847,1255.25793397022
Compound_7716,620.193097948863,966.807735020479,673.660676984775,1232.70915301024,1184.96288628483,1199.30265512319,992.04630632252,1043.1367114592,653.023277563025,994.441198570096,1111.48568408479,790.672263099434
Compound_6346,1107.12490146266,975.21873095067,1209.09008081222,874.039292935326,702.872711789052,795.900388114661,988.415763308054,663.908208275533,1210.48712475393,1052.01221915248,1044.95904512618,1036.31571705418
Compound_91405,1325.37644773629,1208.85503423014,1102.36796945599,1204.4962175364,770.807787648085,788.731579238859,1074.77708650018,826.811298840217,1205.46508332516,1048.46708263014,1446.61544776531,1037.42390807878
Compound_45990,1163.25979749403,1318.9053369753,1058.43931465073,1133.92125399961,831.778767526055,783.804570077177,882.734092683378,720.525048190551,1260.45300806866,982.296825360346,1207.69258031663,1321.56253677728
